60000.0,0.06265620009514147
62000.0,0.09170639454709482
64000.0,0.14246986731027644
66000.0,0.2362750244941687
68000.0,0.41242455235718223
69000.0,0.5357751117877255
69500.0,0.5986884340845453
70000.0,0.6558828898988178
70500.0,0.6991447882983869
71000.0,0.7214110288243487
71250.0,0.7224257985559989
71500.0,0.7172947551973653
72000.0,0.6904928835472296
72500.0,0.6446250445822531
73000.0,0.5877059013371578
75000.0,0.36436307223883685
77000.0,0.22423574213819528
79000.0,0.14697093793410923
81000.0,0.10289122822689845
83000.0,0.07595229565978337
85000.0,0.05826542925325047
